claim_no,Occurrence,Development,Incurred
29,2,15,71820.7502830397
29,2,16,71820.7502830397
29,2,17,71820.7502830397
29,2,18,71820.7502830397
29,2,19,71820.7502830397
29,2,20,71820.7502830397
29,2,21,71820.7502830397
29,2,22,71820.7502830397
29,2,23,71820.7502830397
29,2,24,71820.7502830397
29,2,25,71820.7502830397
29,2,26,71820.7502830397
29,2,27,71820.7502830397
29,2,28,71820.7502830397
29,2,29,71820.7502830397
29,2,30,71820.7502830397
29,2,31,71820.7502830397
29,2,32,71820.7502830397
29,2,33,71820.7502830397
29,2,34,71820.7502830397
29,2,35,71820.7502830397
30,1,0,24673.2498101156
30,1,1,24673.2498101156
30,1,2,26213.896589237
30,1,3,26213.896589237
30,1,4,26213.896589237
30,1,5,26213.896589237
30,1,6,27327.686352386
30,1,7,27327.686352386
30,1,8,27327.686352386
30,1,9,27876.9600300025
30,1,10,27876.9600300025
30,1,11,27095.4054941128
30,1,12,27095.4054941128
30,1,13,27095.4054941128
30,1,14,27095.4054941128
30,1,15,27095.4054941128
30,1,16,27095.4054941128
30,1,17,27095.4054941128
30,1,18,27095.4054941128
30,1,19,27095.4054941128
30,1,20,27095.4054941128
30,1,21,27095.4054941128
30,1,22,27095.4054941128
30,1,23,27095.4054941128
30,1,24,27095.4054941128
30,1,25,27095.4054941128
30,1,26,27095.4054941128
30,1,27,27095.4054941128
30,1,28,27095.4054941128
30,1,29,27095.4054941128
30,1,30,27095.4054941128
30,1,31,27095.4054941128
30,1,32,27095.4054941128
30,1,33,27095.4054941128
30,1,34,27095.4054941128
30,1,35,27095.4054941128
31,2,0,121699.024058421
31,2,1,121699.024058421
31,2,2,121699.024058421
31,2,3,133978.471312747
31,2,4,173951.259953425
31,2,5,173951.259953425
31,2,6,144939.781539706
31,2,7,144939.781539706
31,2,8,144939.781539706
31,2,9,144939.781539706
31,2,10,134120.524137783
31,2,11,134120.524137783
31,2,12,134120.524137783
31,2,13,134120.524137783
31,2,14,134120.524137783
31,2,15,108260.436769368
31,2,16,108260.436769368
31,2,17,107479.924856748
31,2,18,107479.924856748
31,2,19,107479.924856748
31,2,20,107479.924856748
31,2,21,107479.924856748
31,2,22,107479.924856748
31,2,23,107479.924856748
31,2,24,107479.924856748
31,2,25,107479.924856748
31,2,26,107479.924856748
31,2,27,107479.924856748
31,2,28,107479.924856748
31,2,29,107479.924856748
31,2,30,107479.924856748
31,2,31,107479.924856748
31,2,32,107479.924856748
31,2,33,107479.924856748
31,2,34,107479.924856748
31,2,35,107479.924856748
32,2,0,129005.206226485
32,2,1,129005.206226485
32,2,2,129005.206226485
32,2,3,129005.206226485
32,2,4,129005.206226485
32,2,5,129005.206226485
32,2,6,129005.206226485
32,2,7,129005.206226485
32,2,8,95557.0744534927
32,2,9,95557.0744534927
32,2,10,90044.1168531424
32,2,11,89514.3912915911
32,2,12,89514.3912915911
32,2,13,89514.3912915911
32,2,14,89514.3912915911
32,2,15,89514.3912915911
32,2,16,89514.3912915911
32,2,17,89514.3912915911
32,2,18,89514.3912915911
32,2,19,89514.3912915911
32,2,20,89514.3912915911
32,2,21,89514.3912915911
32,2,22,89514.3912915911
32,2,23,89514.3912915911
32,2,24,89514.3912915911
32,2,25,89514.3912915911
32,2,26,89514.3912915911
32,2,27,89514.3912915911
32,2,28,89514.3912915911
32,2,29,89514.3912915911
32,2,30,89514.3912915911
32,2,31,89514.3912915911
32,2,32,89514.3912915911
32,2,33,89514.3912915911
32,2,34,89514.3912915911
32,2,35,89514.3912915911
33,2,0,305.486304419705
33,2,1,305.486304419705
33,2,2,305.486304419705
33,2,3,305.486304419705
33,2,4,305.486304419705
33,2,5,305.486304419705
33,2,6,305.486304419705
33,2,7,305.486304419705
33,2,8,305.486304419705
33,2,9,305.486304419705
33,2,10,305.486304419705
33,2,11,305.486304419705
33,2,12,305.486304419705
33,2,13,305.486304419705
33,2,14,305.486304419705
33,2,15,305.486304419705
33,2,16,305.486304419705
33,2,17,305.486304419705
33,2,18,305.486304419705
33,2,19,305.486304419705
33,2,20,305.486304419705
33,2,21,305.486304419705
33,2,22,305.486304419705
33,2,23,305.486304419705
33,2,24,305.486304419705
33,2,25,305.486304419705
33,2,26,305.486304419705
33,2,27,305.486304419705
33,2,28,305.486304419705
33,2,29,305.486304419705
33,2,30,305.486304419705
33,2,31,305.486304419705
33,2,32,305.486304419705
33,2,33,305.486304419705
33,2,34,305.486304419705
33,2,35,305.486304419705
34,1,0,59737.6042521643
34,1,1,59737.6042521643
34,1,2,59737.6042521643
34,1,3,59737.6042521643
34,1,4,59737.6042521643
34,1,5,55515.2309359738
34,1,6,55515.2309359738
34,1,7,272408.661128331
34,1,8,272408.661128331
34,1,9,272408.661128331
34,1,10,272408.661128331
34,1,11,272408.661128331
34,1,12,272408.661128331
34,1,13,254832.963544972
34,1,14,254832.963544972
34,1,15,254832.963544972
34,1,16,254832.963544972
34,1,17,254832.963544972
34,1,18,254832.963544972
34,1,19,254832.963544972
34,1,20,254832.963544972
34,1,21,254832.963544972
34,1,22,254832.963544972
34,1,23,254832.963544972
34,1,24,254832.963544972
34,1,25,254832.963544972
34,1,26,254832.963544972
34,1,27,254832.963544972
34,1,28,254832.963544972
34,1,29,254832.963544972
34,1,30,254832.963544972
34,1,31,254832.963544972
34,1,32,254832.963544972
34,1,33,254832.963544972
34,1,34,254832.963544972
34,1,35,254832.963544972
35,1,0,14102.8294536676
35,1,1,14102.8294536676
35,1,2,15860.458962861
35,1,3,15860.458962861
35,1,4,97825.1986442687
35,1,5,97825.1986442687
35,1,6,97825.1986442687
35,1,7,107993.729262202
35,1,8,98801.8402305087
35,1,9,98801.8402305087
35,1,10,98801.8402305087
35,1,11,98169.7343953136
35,1,12,98169.7343953136
35,1,13,98169.7343953136
35,1,14,98169.7343953136
35,1,15,98169.7343953136
35,1,16,98169.7343953136
35,1,17,98169.7343953136
35,1,18,98169.7343953136
35,1,19,98169.7343953136
35,1,20,98169.7343953136
35,1,21,98169.7343953136
35,1,22,98169.7343953136
35,1,23,98169.7343953136
35,1,24,98169.7343953136
35,1,25,98169.7343953136
35,1,26,98169.7343953136
35,1,27,98169.7343953136
35,1,28,98169.7343953136
35,1,29,98169.7343953136
35,1,30,98169.7343953136
35,1,31,98169.7343953136
35,1,32,98169.7343953136
35,1,33,98169.7343953136
35,1,34,98169.7343953136
35,1,35,98169.7343953136
36,5,0,13337.3581205079
36,5,1,13543.7897859747
36,5,2,12376.1625341984
36,5,3,12376.1625341984
36,5,4,12376.1625341984
36,5,5,12376.1625341984
36,5,6,12376.1625341984
36,5,7,12376.1625341984
36,5,8,12376.1625341984
36,5,9,12376.1625341984
36,5,10,12376.1625341984
36,5,11,12376.1625341984
36,5,12,12376.1625341984
36,5,13,12376.1625341984
36,5,14,12376.1625341984
36,5,15,12376.1625341984
36,5,16,12376.1625341984
36,5,17,12376.1625341984
36,5,18,12376.1625341984
36,5,19,12376.1625341984
36,5,20,12376.1625341984
36,5,21,12376.1625341984
36,5,22,12376.1625341984
36,5,23,12376.1625341984
36,5,24,12376.1625341984
36,5,25,12376.1625341984
36,5,26,12376.1625341984
36,5,27,12376.1625341984
36,5,28,12376.1625341984
36,5,29,12376.1625341984
36,5,30,12376.1625341984
36,5,31,12376.1625341984
36,5,32,12376.1625341984
36,5,33,12376.1625341984
36,5,34,12376.1625341984
36,5,35,12376.1625341984
37,2,0,9930.83805976181
37,2,1,9930.83805976181
37,2,2,9486.63038084294
37,2,3,9486.63038084294
37,2,4,9129.72474423583
37,2,5,9129.72474423583
37,2,6,9129.72474423583
37,2,7,9129.72474423583
37,2,8,9129.72474423583
37,2,9,9129.72474423583
37,2,10,9129.72474423583
37,2,11,9129.72474423583
37,2,12,9129.72474423583
37,2,13,9129.72474423583
37,2,14,9129.72474423583
37,2,15,9129.72474423583
37,2,16,9129.72474423583
37,2,17,9129.72474423583
37,2,18,9129.72474423583
37,2,19,9129.72474423583
37,2,20,9129.72474423583
37,2,21,9129.72474423583
37,2,22,9129.72474423583
37,2,23,9129.72474423583
37,2,24,9129.72474423583
37,2,25,9129.72474423583
37,2,26,9129.72474423583
37,2,27,9129.72474423583
37,2,28,9129.72474423583
37,2,29,9129.72474423583
37,2,30,9129.72474423583
37,2,31,9129.72474423583
37,2,32,9129.72474423583
37,2,33,9129.72474423583
37,2,34,9129.72474423583
37,2,35,9129.72474423583
38,1,0,18740.3367555524
38,1,1,18740.3367555524
38,1,2,18740.3367555524
38,1,3,22169.4963191516
38,1,4,23401.4204061608
38,1,5,23401.4204061608
38,1,6,23401.4204061608
38,1,7,23236.2315718722
38,1,8,22632.3341710476
38,1,9,22632.3341710476
38,1,10,22632.3341710476
38,1,11,22632.3341710476
38,1,12,22632.3341710476
38,1,13,22632.3341710476
38,1,14,22632.3341710476
38,1,15,22632.3341710476
38,1,16,22632.3341710476
38,1,17,22632.3341710476
38,1,18,22632.3341710476
38,1,19,22632.3341710476
38,1,20,22632.3341710476
38,1,21,22632.3341710476
38,1,22,22632.3341710476
38,1,23,22632.3341710476
38,1,24,22632.3341710476
38,1,25,22632.3341710476
38,1,26,22632.3341710476
38,1,27,22632.3341710476
38,1,28,22632.3341710476
38,1,29,22632.3341710476
38,1,30,22632.3341710476
38,1,31,22632.3341710476
38,1,32,22632.3341710476
38,1,33,22632.3341710476
38,1,34,22632.3341710476
38,1,35,22632.3341710476
39,3,0,2415.76337533856
39,3,1,2415.76337533856
39,3,2,2415.76337533856
39,3,3,2415.76337533856
39,3,4,2415.76337533856
39,3,5,2415.76337533856
39,3,6,2415.76337533856
39,3,7,2415.76337533856
39,3,8,2415.76337533856
39,3,9,2415.76337533856
39,3,10,2415.76337533856
39,3,11,2415.76337533856
39,3,12,2415.76337533856
39,3,13,2415.76337533856
39,3,14,2415.76337533856
39,3,15,2415.76337533856
39,3,16,2415.76337533856
39,3,17,2415.76337533856
39,3,18,2415.76337533856
39,3,19,2415.76337533856
39,3,20,2415.76337533856
39,3,21,2415.76337533856
39,3,22,2415.76337533856
39,3,23,2415.76337533856
39,3,24,2415.76337533856
39,3,25,2415.76337533856
39,3,26,2415.76337533856
39,3,27,2415.76337533856
39,3,28,2415.76337533856
39,3,29,2415.76337533856
39,3,30,2415.76337533856
39,3,31,2415.76337533856
39,3,32,2415.76337533856
39,3,33,2415.76337533856
39,3,34,2415.76337533856
39,3,35,2415.76337533856
40,2,0,163667.246822409
40,2,1,163667.246822409
40,2,2,163667.246822409
40,2,3,163667.246822409
40,2,4,161503.383789331
40,2,5,158936.647850688
40,2,6,158936.647850688
40,2,7,153900.918464885
40,2,8,136245.441907324
40,2,9,110134.599886564
40,2,10,95739.4330646545
40,2,11,95739.4330646545
40,2,12,95739.4330646545
40,2,13,95739.4330646545
40,2,14,95739.4330646545
40,2,15,95739.4330646545
40,2,16,95739.4330646545
40,2,17,95739.4330646545
40,2,18,95739.4330646545
40,2,19,95739.4330646545
40,2,20,95739.4330646545
40,2,21,95739.4330646545
40,2,22,95739.4330646545
40,2,23,95739.4330646545
40,2,24,95739.4330646545
40,2,25,95739.4330646545
40,2,26,95739.4330646545
40,2,27,95739.4330646545
40,2,28,95739.4330646545
40,2,29,95739.4330646545
40,2,30,95739.4330646545
40,2,31,95739.4330646545
40,2,32,95739.4330646545
40,2,33,95739.4330646545
40,2,34,95739.4330646545
40,2,35,95739.4330646545
41,3,0,94391.1291304579
41,3,1,94391.1291304579
41,3,2,117263.936944083
41,3,3,117263.936944083
41,3,4,117263.936944083
41,3,5,117263.936944083
41,3,6,119857.030748377
41,3,7,141671.459564696
41,3,8,141671.459564696
41,3,9,141671.459564696
41,3,10,158138.319007272
41,3,11,158138.319007272
41,3,12,158138.319007272
41,3,13,128834.87771057
41,3,14,133367.522641266
41,3,15,583535.61021621
41,3,16,551281.370460244
41,3,17,551281.370460244
41,3,18,546940.438890902
41,3,19,539176.038118531
41,3,20,539176.038118531
41,3,21,539176.038118531
41,3,22,539176.038118531
41,3,23,539176.038118531
41,3,24,539176.038118531
41,3,25,539176.038118531
41,3,26,539176.038118531
41,3,27,539176.038118531
41,3,28,539176.038118531
41,3,29,539176.038118531
41,3,30,539176.038118531
41,3,31,539176.038118531
41,3,32,539176.038118531
41,3,33,539176.038118531
41,3,34,539176.038118531
41,3,35,539176.038118531
42,2,0,69887.4471809068
42,2,1,69887.4471809068
42,2,2,69887.4471809068
42,2,3,102304.029670256
42,2,4,117112.978137032
42,2,5,117112.978137032
42,2,6,117112.978137032
42,2,7,104746.977575043
42,2,8,122463.91282151
42,2,9,122463.91282151
42,2,10,125759.298219375
42,2,11,109620.365603953
42,2,12,106997.979587978
42,2,13,103994.576390719
42,2,14,103994.576390719
42,2,15,103994.576390719
42,2,16,103994.576390719
42,2,17,103994.576390719
42,2,18,103994.576390719
42,2,19,103994.576390719
42,2,20,103994.576390719
42,2,21,103994.576390719
42,2,22,103994.576390719
42,2,23,103994.576390719
42,2,24,103994.576390719
42,2,25,103994.576390719
42,2,26,103994.576390719
42,2,27,103994.576390719
42,2,28,103994.576390719
42,2,29,103994.576390719
42,2,30,103994.576390719
42,2,31,103994.576390719
42,2,32,103994.576390719
42,2,33,103994.576390719
42,2,34,103994.576390719
42,2,35,103994.576390719
43,3,0,35269.3069651053
43,3,1,35269.3069651053
43,3,2,35269.3069651053
43,3,3,35269.3069651053
43,3,4,35269.3069651053
43,3,5,35269.3069651053
43,3,6,35269.3069651053
43,3,7,215296.27886276
43,3,8,215296.27886276
43,3,9,215296.27886276
43,3,10,215296.27886276
43,3,11,215296.27886276
43,3,12,210391.772754628
43,3,13,210391.772754628
43,3,14,210391.772754628
43,3,15,210391.772754628
43,3,16,210391.772754628
43,3,17,183364.48269035
43,3,18,167103.574314241
43,3,19,167103.574314241
43,3,20,167103.574314241
43,3,21,167103.574314241
43,3,22,167103.574314241
43,3,23,167103.574314241
43,3,24,167103.574314241
43,3,25,167103.574314241
43,3,26,167103.574314241
43,3,27,167103.574314241
43,3,28,167103.574314241
43,3,29,167103.574314241
43,3,30,167103.574314241
43,3,31,167103.574314241
43,3,32,167103.574314241
43,3,33,167103.574314241
43,3,34,167103.574314241
43,3,35,167103.574314241
44,2,0,3192.39279837237
44,2,1,3285.64597381485
44,2,2,3285.64597381485
44,2,3,3285.64597381485
44,2,4,3285.64597381485
44,2,5,3285.64597381485
44,2,6,3285.64597381485
44,2,7,3285.64597381485
44,2,8,3285.64597381485
44,2,9,3285.64597381485
44,2,10,3285.64597381485
44,2,11,3285.64597381485
44,2,12,3285.64597381485
44,2,13,3285.64597381485
44,2,14,3285.64597381485
44,2,15,3285.64597381485
44,2,16,3285.64597381485
44,2,17,3285.64597381485
44,2,18,3285.64597381485
44,2,19,3285.64597381485
44,2,20,3285.64597381485
44,2,21,3285.64597381485
44,2,22,3285.64597381485
44,2,23,3285.64597381485
44,2,24,3285.64597381485
44,2,25,3285.64597381485
44,2,26,3285.64597381485
44,2,27,3285.64597381485
44,2,28,3285.64597381485
44,2,29,3285.64597381485
44,2,30,3285.64597381485
44,2,31,3285.64597381485
44,2,32,3285.64597381485
44,2,33,3285.64597381485
44,2,34,3285.64597381485
44,2,35,3285.64597381485
45,2,0,2560.42688139197
45,2,1,2774.37919890244
45,2,2,2774.37919890244
45,2,3,2774.37919890244
45,2,4,2774.37919890244
45,2,5,2774.37919890244
45,2,6,2774.37919890244
45,2,7,2774.37919890244
45,2,8,2774.37919890244
45,2,9,2774.37919890244
45,2,10,2774.37919890244
45,2,11,2774.37919890244
45,2,12,2774.37919890244
45,2,13,2774.37919890244
45,2,14,2774.37919890244
45,2,15,2774.37919890244
45,2,16,2774.37919890244
45,2,17,2774.37919890244
45,2,18,2774.37919890244
45,2,19,2774.37919890244
45,2,20,2774.37919890244
45,2,21,2774.37919890244
45,2,22,2774.37919890244
45,2,23,2774.37919890244
45,2,24,2774.37919890244
45,2,25,2774.37919890244
45,2,26,2774.37919890244
45,2,27,2774.37919890244
45,2,28,2774.37919890244
45,2,29,2774.37919890244
45,2,30,2774.37919890244
45,2,31,2774.37919890244
45,2,32,2774.37919890244
45,2,33,2774.37919890244
45,2,34,2774.37919890244
45,2,35,2774.37919890244
46,2,0,15413.8803400138
46,2,1,15413.8803400138
46,2,2,15413.8803400138
46,2,3,15413.8803400138
46,2,4,15413.8803400138
46,2,5,14654.1010096167
46,2,6,14654.1010096167
46,2,7,14654.1010096167
46,2,8,14654.1010096167
46,2,9,14654.1010096167
46,2,10,14654.1010096167
46,2,11,14654.1010096167
46,2,12,14654.1010096167
46,2,13,14654.1010096167
46,2,14,14654.1010096167
46,2,15,14654.1010096167
46,2,16,14654.1010096167
46,2,17,14654.1010096167
46,2,18,14654.1010096167
46,2,19,14654.1010096167
46,2,20,14654.1010096167
46,2,21,14654.1010096167
46,2,22,14654.1010096167
46,2,23,14654.1010096167
46,2,24,14654.1010096167
46,2,25,14654.1010096167
46,2,26,14654.1010096167
46,2,27,14654.1010096167
46,2,28,14654.1010096167
46,2,29,14654.1010096167
46,2,30,14654.1010096167
46,2,31,14654.1010096167
46,2,32,14654.1010096167
46,2,33,14654.1010096167
46,2,34,14654.1010096167
46,2,35,14654.1010096167
47,1,0,27001.6065684588
47,1,1,27001.6065684588
47,1,2,31761.8591352689
47,1,3,31761.8591352689
47,1,4,31761.8591352689
47,1,5,37680.1060203859
47,1,6,37680.1060203859
47,1,7,37680.1060203859
47,1,8,34149.9905459067
47,1,9,34149.9905459067
47,1,10,33184.2381577674
47,1,11,33184.2381577674
47,1,12,33184.2381577674
47,1,13,33184.2381577674
47,1,14,33184.2381577674
47,1,15,33184.2381577674
47,1,16,223057.247871374
47,1,17,223057.247871374
47,1,18,223057.247871374
47,1,19,215819.392265813
47,1,20,215819.392265813
47,1,21,215819.392265813
47,1,22,215819.392265813
47,1,23,215819.392265813
47,1,24,215819.392265813
47,1,25,215819.392265813
47,1,26,215819.392265813
47,1,27,215819.392265813
47,1,28,215819.392265813
47,1,29,215819.392265813
47,1,30,215819.392265813
47,1,31,215819.392265813
47,1,32,215819.392265813
47,1,33,215819.392265813
47,1,34,215819.392265813
47,1,35,215819.392265813
48,2,0,13567.9512857139
48,2,1,17056.877094216
48,2,2,15180.8542815862
48,2,3,15180.8542815862
48,2,4,15043.234035346
48,2,5,15043.234035346
48,2,6,15043.234035346
48,2,7,15043.234035346
48,2,8,15043.234035346
48,2,9,15043.234035346
48,2,10,15043.234035346
48,2,11,15043.234035346
48,2,12,15043.234035346
48,2,13,15043.234035346
48,2,14,15043.234035346
48,2,15,15043.234035346
48,2,16,15043.234035346
48,2,17,15043.234035346
48,2,18,15043.234035346
48,2,19,15043.234035346
48,2,20,15043.234035346
48,2,21,15043.234035346
48,2,22,15043.234035346
48,2,23,15043.234035346
48,2,24,15043.234035346
48,2,25,15043.234035346
48,2,26,15043.234035346
48,2,27,15043.234035346
48,2,28,15043.234035346
48,2,29,15043.234035346
48,2,30,15043.234035346
48,2,31,15043.234035346
48,2,32,15043.234035346
48,2,33,15043.234035346
48,2,34,15043.234035346
48,2,35,15043.234035346
49,3,0,267105.888983582
49,3,1,267105.888983582
49,3,2,267105.888983582
49,3,3,267255.385305826
49,3,4,286529.612524171
49,3,5,325068.43845588
49,3,6,325068.43845588
49,3,7,325068.43845588
49,3,8,357777.728391507
49,3,9,357777.728391507
49,3,10,291958.345725755
49,3,11,291958.345725755
49,3,12,241091.726655708
49,3,13,216924.449349159
49,3,14,198185.560253719
49,3,15,198185.560253719
49,3,16,175815.539989943
49,3,17,175815.539989943
49,3,18,174338.074980077
49,3,19,174338.074980077
49,3,20,174338.074980077
49,3,21,174338.074980077
49,3,22,174338.074980077
49,3,23,174338.074980077
49,3,24,174338.074980077
49,3,25,174338.074980077
49,3,26,174338.074980077
49,3,27,174338.074980077
49,3,28,174338.074980077
49,3,29,174338.074980077
49,3,30,174338.074980077
49,3,31,174338.074980077
49,3,32,174338.074980077
49,3,33,174338.074980077
49,3,34,174338.074980077
49,3,35,174338.074980077
50,4,0,9877.09510745847
50,4,1,9877.09510745847
50,4,2,9877.09510745847
50,4,3,9877.09510745847
50,4,4,9877.09510745847
50,4,5,9877.09510745847
50,4,6,59182.2814106311
50,4,7,59182.2814106311
50,4,8,54099.28061174479
50,4,9,54099.28061174479
50,4,10,54099.28061174479
50,4,11,54099.28061174479
50,4,12,54099.28061174479
50,4,13,54099.28061174479
50,4,14,54099.28061174479
50,4,15,54099.28061174479
50,4,16,54099.28061174479
50,4,17,54099.28061174479
50,4,18,54099.28061174479
50,4,19,54099.28061174479
50,4,20,54099.28061174479
50,4,21,54099.28061174479
50,4,22,54099.28061174479
50,4,23,54099.28061174479
50,4,24,54099.28061174479
50,4,25,54099.28061174479
50,4,26,54099.28061174479
50,4,27,54099.28061174479
50,4,28,54099.28061174479
50,4,29,54099.28061174479
50,4,30,54099.28061174479
50,4,31,54099.28061174479
50,4,32,54099.28061174479
50,4,33,54099.28061174479
50,4,34,54099.28061174479
50,4,35,54099.28061174479
51,2,0,23562.3058654193
51,2,1,23562.3058654193
51,2,2,23562.3058654193
51,2,3,26003.7234697556
51,2,4,26254.6926662226
51,2,5,158758.677896052
51,2,6,158758.677896052
51,2,7,144928.594877555
51,2,8,137064.665543736
51,2,9,137064.665543736
51,2,10,137064.665543736
51,2,11,137064.665543736
51,2,12,137064.665543736
51,2,13,137064.665543736
51,2,14,137064.665543736
51,2,15,137064.665543736
51,2,16,137064.665543736
51,2,17,137064.665543736
51,2,18,137064.665543736
51,2,19,137064.665543736
51,2,20,137064.665543736
51,2,21,137064.665543736
51,2,22,137064.665543736
51,2,23,137064.665543736
51,2,24,137064.665543736
51,2,25,137064.665543736
51,2,26,137064.665543736
51,2,27,137064.665543736
51,2,28,137064.665543736
51,2,29,137064.665543736
51,2,30,137064.665543736
51,2,31,137064.665543736
